sourceOccurrenceId,sourceTaxonId,sourceTaxonName,sourceBodyPartId,sourceBodyPartName,sourceLifeStageId,sourceLifeStageName,interactionTypeId,interactionTypeName,targetOccurrenceId,targetTaxonId,targetTaxonName,targetBodyPartId,targetBodyPartName,targetLifeStageId,targetLifeStageName,localityId,localityName,decimalLatitude,decimalLongitude,YYYY,MM,DD,HH,mm,ss,observationDateTime,referenceDoi,referenceUrl,referenceCitation
,WORMS:389833,Leucothoe kensleyi,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Sur,GEONAMES:3531729,Obispos Sur,20.43229,-92.216905,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389832,Leucothoe ashleyae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Sur,GEONAMES:3531729,Obispos Sur,20.43229,-92.216905,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:531683,Elasmopus mayo,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Sur,GEONAMES:3531729,Obispos Sur,20.42343,-92.22603,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:421458,Colomastix heardi,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Sur,GEONAMES:3531729,Obispos Sur,20.42343,-92.22603,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:102401,Ericthonius brasiliensis,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Sur,GEONAMES:3531729,Obispos Sur,20.42343,-92.22603,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389832,Leucothoe ashleyae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Norte,GEONAMES:3531729,Obispos Norte,20.41913,-92.22727,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389833,Leucothoe kensleyi,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Sur,GEONAMES:3531729,Obispos Sur,20.42343,-92.22603,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389832,Leucothoe ashleyae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Sur,GEONAMES:3531729,Obispos Sur,20.42343,-92.22603,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:421461,Colomastix tridentata,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Sur,GEONAMES:3531729,Obispos Sur,20.42343,-92.22603,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389832,Leucothoe ashleyae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Norte,GEONAMES:3531729,Obispos Norte,20.41913,-92.22727,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:510247,Leucothoe barana,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Norte,GEONAMES:3531729,Obispos Norte,20.41913,-92.22727,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389833,Leucothoe kensleyi,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Norte,GEONAMES:3531729,Obispos Norte,20.41913,-92.22727,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389832,Leucothoe ashleyae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Norte,GEONAMES:3531729,Obispos Norte,20.41913,-92.22727,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:214744,Podocerus brasiliensis,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Norte,GEONAMES:3531729,Obispos Norte,20.41913,-92.22727,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389832,Leucothoe ashleyae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Norte,GEONAMES:3531729,Obispos Norte,20.41913,-92.22727,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:510247,Leucothoe barana,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Sur,GEONAMES:3531729,Obispos Sur,20.43229,-92.216905,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389833,Leucothoe kensleyi,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Sur,GEONAMES:3531729,Obispos Sur,20.43229,-92.216905,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389832,Leucothoe ashleyae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Sur,GEONAMES:3531729,Obispos Sur,20.43229,-92.216905,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389833,Leucothoe kensleyi,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Sur,GEONAMES:3531729,Obispos Sur,20.43229,-92.216905,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389832,Leucothoe ashleyae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Sur,GEONAMES:3531729,Obispos Sur,20.43229,-92.216905,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:510247,Leucothoe barana,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Norte,GEONAMES:3531729,Obispos Norte,20.41913,-92.22727,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:421461,Colomastix tridentata,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Norte,GEONAMES:3531729,Obispos Norte,20.41913,-92.22727,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389833,Leucothoe kensleyi,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Norte,GEONAMES:3531729,Obispos Norte,20.41913,-92.22727,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389832,Leucothoe ashleyae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Norte,GEONAMES:3531729,Obispos Norte,20.41913,-92.22727,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389832,Leucothoe ashleyae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Norte,GEONAMES:3531729,Obispos Norte,20.50072,-92.20306,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389832,Leucothoe ashleyae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Obispos Norte,GEONAMES:3531729,Obispos Norte,20.4909,-92.20622,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389833,Leucothoe kensleyi,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Alacranes,GEONAMES:3533115,Alacranes,22.42994,-89.71623,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389832,Leucothoe ashleyae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Alacranes,GEONAMES:3533115,Alacranes,22.42994,-89.71623,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:421461,Colomastix tridentata,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Alacranes,GEONAMES:3533115,Alacranes,22.42994,-89.71623,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389832,Leucothoe ashleyae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Alacranes,GEONAMES:3533115,Alacranes,22.42324,-89.69527,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389833,Leucothoe kensleyi,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Alacranes,GEONAMES:3533115,Alacranes,22.42324,-89.69527,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:531683,Elasmopus mayo,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Alacranes,GEONAMES:3533115,Alacranes,22.42324,-89.69527,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:421461,Colomastix tridentata,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Alacranes,GEONAMES:3533115,Alacranes,22.42324,-89.69527,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:410429,Batea cuspidata,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Alacranes,GEONAMES:3533115,Alacranes,22.42324,-89.69527,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389833,Leucothoe kensleyi,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Alacranes,GEONAMES:3533115,Alacranes,22.42994,-89.71623,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389832,Leucothoe ashleyae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Alacranes,GEONAMES:3533115,Alacranes,22.42994,-89.71623,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:421461,Colomastix tridentata,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Alacranes,GEONAMES:3533115,Alacranes,22.42994,-89.71623,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389832,Leucothoe ashleyae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Alacranes,GEONAMES:3533115,Alacranes,22.37523,-89.65313,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389832,Leucothoe ashleyae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Alacranes,GEONAMES:3533115,Alacranes,22.37523,-89.65313,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:421506,Elasmopus balkomanus,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Alacranes,GEONAMES:3533115,Alacranes,22.50133,-89.78775,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:421461,Colomastix tridentata,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Alacranes,GEONAMES:3533115,Alacranes,22.50133,-89.78775,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389832,Leucothoe ashleyae,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Alacranes,GEONAMES:3533115,Alacranes,22.50133,-89.78775,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:389833,Leucothoe kensleyi,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Alacranes,GEONAMES:3533115,Alacranes,22.50133,-89.78775,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
,WORMS:531683,Elasmopus mayo,,,,,http://purl.obolibrary.org/obo/RO_0002440,symbiontOf,,WORMS:166232,Callyspongia (Cladochalina) vaginalis,http://purl.obolibrary.org/obo/PORO_0000035,Pores,,Alacranes,GEONAMES:3533115,Alacranes,22.50133,-89.78775,2019,1,1,0,0,0,2019-1-1T00:00:00Z,,http://132.248.9.195/ptd2019/enero/0783927/Index.html,"Pérez-Botello AM. 2019. Cambios de diversidad de fauna asociados a Callyspongia vaginalis, en arrecifes coralinos del Banco de Campeche. Unidad Académica-Sisal, Universidad Nacional Autónoma de México. Tesis de Maestría. "
